HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
3YOAVL4CA0O06XIS4349F8PLHYLZ4J,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3MMN5BL1W0CICEYZF2EXMLXS0OAM3N,A13F3KCFKH3IQA,Approved,Thu Aug 27 08:26:46 PDT 2020,Thu Aug 27 08:29:38 PDT 2020,Thu Sep 03 08:29:38 PDT 2020,Fri Aug 28 10:18:45 PDT 2020,,,172,100% (35/35),100% (35/35),100% (35/35),https://chart2text.s3.amazonaws.com/461.png,"This graph depicts the Average ticket price for Kansas City Royals games in Major League Baseball from 2006 to 2019 . In 2019 , the Average ticket price was at 32.84 U.S. dollars .","This line chart has an x axis representing Year and a y axis representing Average ticket price in U.S. dollars, with a total of 13 data points. The chart has 5 significant trends. The longest trend is extremely positive which exists from 2016 to 2013. Additionally, the next significant trend is extremely positive which exists from 2009 to 2006. Also, the next significant trend is extremely positive which exists from 2019 to 2016. Also, the next significant trend is slightly positive which exists from 2013 to 2011. Also, the next significant trend is slightly neutral which exists from 2011 to 2009.","This graph depicts the average ticket price for washington nationals games in Major League Baseball from 2006 to 2019 . In 2019 , the average ticket price was at 44.12 u.s. dollars .","This graph depicts the average ticket price for Kansas City Royals games in Major League Baseball from 2006 to 2019 . In 2019 , the average ticket price was at 32.84 U.S. dollars .",Kansas City Royals average ticket price 2006 to 2019,IT IS COHERENT,IT IS READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CORRECT,CORRECT,,FALSE,FALSE,,TRUE,TRUE,,,
38B7Q9C28GCZFT4TJT3PZI76YK969Y,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:37 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:37 PDT 2020,,,3WR9XG3T64JK97AGBAHRD8S8JFE47E,A1I1SS1YF7E5YC,Approved,Tue Aug 25 13:44:56 PDT 2020,Tue Aug 25 13:55:08 PDT 2020,Tue Sep 01 13:55:08 PDT 2020,Wed Aug 26 09:09:05 PDT 2020,,,612,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/513.png,"The statistic shows the 20 Countries lowest the national debt in relation to GDP in 2019 . In 2019 , Hong Kong SAR ranked first among the Countries lowest the national debt levels ; it had an estimated debt of around 22.62 % of GDP.Japanese National debt , also known as national and government debt , is the debt owed by a nation 's central government . However , as a government draws in much of its income from its population , government debt is an indirect debt on taxpayers .","This bar chart has 20 categories for the x axis representing Country, and a y axis representing National debt in relation to GDP. The highest category is found at Kiribati where National debt in relation to GDP is 22.62. The lowest category is found at Hong Kong SAR where National debt in relation to GDP is 0.0.","This statistic shows the 20 countries with the highest employment in the travel and tourism industry worldwide in 2017 . According to the World travel & tourism Council , around 5.44 million people were employed in the U.S. travel and tourism industry .","The statistic shows the 20 countries with the lowest national debt in 2019 in relation to the gross domestic product ( GDP ) . The data refer to the debts of the entire state , including the central government , the provinces , municipalities , local authorities and social insurance . In 2019 , Russia 's estimated level of national debt reached about 16.49 percent of the GDP , ranking 10th of the countries with the lowest national debt .",Countries with the lowest national debt 2019,It mentions Japan National Debt but Japan is not on the chart,They flow but the content is not all relevant,This gives too much information that is not depicted in the chart,It does not explain what GDP stands for,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes there are 20 countries and it shows each country's debt in relation to GDP,"No, Hong Kong SAR ranks at 0",This chart does not show this.  The summary expresses this statement,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
33N1S8XHHMSJEYL9HLL7HAII5EBZ16,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,3AAJC4I4FH0TWZZ7XCWEAUAQBP5JZ4,A23BGNP50WTKI2,Approved,Thu Aug 27 07:51:05 PDT 2020,Thu Aug 27 07:52:44 PDT 2020,Thu Sep 03 07:52:44 PDT 2020,Fri Aug 28 10:18:41 PDT 2020,,,99,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/513.png,"The statistic shows the 20 Countries lowest the national debt in relation to GDP in 2019 . In 2019 , Hong Kong SAR ranked first among the Countries lowest the national debt levels ; it had an estimated debt of around 22.62 % of GDP.Japanese National debt , also known as national and government debt , is the debt owed by a nation 's central government . However , as a government draws in much of its income from its population , government debt is an indirect debt on taxpayers .","This bar chart has 20 categories for the x axis representing Country, and a y axis representing National debt in relation to GDP. The highest category is found at Kiribati where National debt in relation to GDP is 22.62. The lowest category is found at Hong Kong SAR where National debt in relation to GDP is 0.0.","This statistic shows the 20 countries with the highest employment in the travel and tourism industry worldwide in 2017 . According to the World travel & tourism Council , around 5.44 million people were employed in the U.S. travel and tourism industry .","The statistic shows the 20 countries with the lowest national debt in 2019 in relation to the gross domestic product ( GDP ) . The data refer to the debts of the entire state , including the central government , the provinces , municipalities , local authorities and social insurance . In 2019 , Russia 's estimated level of national debt reached about 16.49 percent of the GDP , ranking 10th of the countries with the lowest national debt .",Countries with the lowest national debt 2019,incorrect figures and explanation,correct,incorrect figures and explanation,incorrect figures and explanation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect figures and explanation,incorrect figures and explanation,incorrect figures and explanation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
33N1S8XHHMSJEYL9HLL7HAII5EBZ16,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,3X3OR7WPZ08K7TMKR78EDPQEG6VL8X,A13F3KCFKH3IQA,Approved,Thu Aug 27 09:11:31 PDT 2020,Thu Aug 27 09:14:20 PDT 2020,Thu Sep 03 09:14:20 PDT 2020,Fri Aug 28 10:18:42 PDT 2020,,,169,100% (35/35),100% (35/35),100% (35/35),https://chart2text.s3.amazonaws.com/513.png,"The statistic shows the 20 Countries lowest the national debt in relation to GDP in 2019 . In 2019 , Hong Kong SAR ranked first among the Countries lowest the national debt levels ; it had an estimated debt of around 22.62 % of GDP.Japanese National debt , also known as national and government debt , is the debt owed by a nation 's central government . However , as a government draws in much of its income from its population , government debt is an indirect debt on taxpayers .","This bar chart has 20 categories for the x axis representing Country, and a y axis representing National debt in relation to GDP. The highest category is found at Kiribati where National debt in relation to GDP is 22.62. The lowest category is found at Hong Kong SAR where National debt in relation to GDP is 0.0.","This statistic shows the 20 countries with the highest employment in the travel and tourism industry worldwide in 2017 . According to the World travel & tourism Council , around 5.44 million people were employed in the U.S. travel and tourism industry .","The statistic shows the 20 countries with the lowest national debt in 2019 in relation to the gross domestic product ( GDP ) . The data refer to the debts of the entire state , including the central government , the provinces , municipalities , local authorities and social insurance . In 2019 , Russia 's estimated level of national debt reached about 16.49 percent of the GDP , ranking 10th of the countries with the lowest national debt .",Countries with the lowest national debt 2019,IT IS COHERENT,TO READ WITHOUT GRAMMATICAL MISTAKES,IT IS NEUTRAL,IT IS INFORMATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORRECT,CORRECT,CORRECT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3T2EL38U0MRIQ75B1IN1LQAF5OBQXX,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:39 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:39 PDT 2020,,,33FOTY3KENT9TP8TF960VWDJ86V1CR,AOCZRH4QWLCMF,Approved,Tue Aug 25 13:44:53 PDT 2020,Tue Aug 25 13:51:34 PDT 2020,Tue Sep 01 13:51:34 PDT 2020,Wed Aug 26 09:09:08 PDT 2020,,,401,100% (4/4),100% (4/4),100% (4/4),https://chart2text.s3.amazonaws.com/532.png,"This graph depicts the total/average regular season attendance 2005 of the National Hockey League Carolina Sharks franchise of the National Hockey League Carolina League from the 2005/06 season to the 2018/19 season . In 2018/19 , the Total regular season attendance 2005 of the franchise was 587222 .",This line chart has 2 lines. The line representing Total attendance had the highest values across Year with a mean value of 595868.6. This peaked at 2006/07 with a value of 712861.0.  The line with the second highest values was Average attendance with a mean value of 15081.4. This line peaked at 2012/13 with a value of 17558.0,"This graph depicts the total/average regular season home attendance of the vancouver canucks franchise of the national hockey league from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 738918 .","This graph depicts the total/average regular season home attendance of the Carolina Hurricanes franchise of the National Hockey League from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 587,222 .",National Hockey League - Carolina Hurricanes home attendance 2005 to 2019,"The language, grammar, and sentence structure in the summary was not proper. It was very confusing to figure out what was being said and what things were meant to indicate.","There were many problems, as I said previously, with the grammar presented in this summary. This really needs to be modified in order to flow better and for people to be able to understand what is being advertised in the graph.","It is very concise in its nature, however, I feel that it is almost too concise. It is difficult to extract detailed information. This would be more of a summary view rather than an instructional one.","It is very informative to give viewers an indication of the numbers in relation to date, however, it would be valuable to have more recent dates and information present.",TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Based on what I see, the graph does not depict any dates past 2012. Therefore your statement that this is inconsistent with your statement that it depicts from 2005 2019 is not in my opinion correct.","Based on what I can tell, the top of the spike is aligned with 2005 and that is well over 600,000 making this false.",,FALSE,FALSE,,FALSE,FALSE,,,
3RQVKZ7ZRKQ7J9XZHUT2V9ZONRD724,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,3STRJBFXOXZSL7WQ9578PL9M5IVKT0,A39FWGIPGNZZSH,Approved,Thu Aug 27 08:37:29 PDT 2020,Thu Aug 27 08:51:11 PDT 2020,Thu Sep 03 08:51:11 PDT 2020,Fri Aug 28 10:18:48 PDT 2020,,,822,100% (5/5),100% (5/5),100% (5/5),https://chart2text.s3.amazonaws.com/532.png,"This graph depicts the total/average regular season attendance 2005 of the National Hockey League Carolina Sharks franchise of the National Hockey League Carolina League from the 2005/06 season to the 2018/19 season . In 2018/19 , the Total regular season attendance 2005 of the franchise was 587222 .",This line chart has 2 lines. The line representing Total attendance had the highest values across Year with a mean value of 595868.6. This peaked at 2006/07 with a value of 712861.0.  The line with the second highest values was Average attendance with a mean value of 15081.4. This line peaked at 2012/13 with a value of 17558.0,"This graph depicts the total/average regular season home attendance of the vancouver canucks franchise of the national hockey league from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 738918 .","This graph depicts the total/average regular season home attendance of the Carolina Hurricanes franchise of the National Hockey League from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 587,222 .",National Hockey League - Carolina Hurricanes home attendance 2005 to 2019,Chart data for total attendance depicts the information in the summary.,the first summary sentence is too long.It should be shorter or made into two sentences.,total attendance data supports summary information.,Only one set of data point depicts visible changes.,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,The only visible changes in the chart are for total attendance.,Data point for total attendance supports summary statement.,,FALSE,FALSE,,FALSE,TRUE,,,
3RQVKZ7ZRKQ7J9XZHUT2V9ZONRD724,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:38 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:38 PDT 2020,,,3UXUOQ9OKF5ZBWQXKBRIQBE8B9ZA7O,A23BGNP50WTKI2,Approved,Thu Aug 27 07:52:46 PDT 2020,Thu Aug 27 07:53:56 PDT 2020,Thu Sep 03 07:53:56 PDT 2020,Fri Aug 28 10:18:49 PDT 2020,,,70,100% (143/143),100% (143/143),100% (143/143),https://chart2text.s3.amazonaws.com/532.png,"This graph depicts the total/average regular season attendance 2005 of the National Hockey League Carolina Sharks franchise of the National Hockey League Carolina League from the 2005/06 season to the 2018/19 season . In 2018/19 , the Total regular season attendance 2005 of the franchise was 587222 .",This line chart has 2 lines. The line representing Total attendance had the highest values across Year with a mean value of 595868.6. This peaked at 2006/07 with a value of 712861.0.  The line with the second highest values was Average attendance with a mean value of 15081.4. This line peaked at 2012/13 with a value of 17558.0,"This graph depicts the total/average regular season home attendance of the vancouver canucks franchise of the national hockey league from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 738918 .","This graph depicts the total/average regular season home attendance of the Carolina Hurricanes franchise of the National Hockey League from the 2005/06 season to the 2018/19 season . In 2018/19 , the total regular season home attendance of the franchise was 587,222 .",National Hockey League - Carolina Hurricanes home attendance 2005 to 2019,incorrect figures and explanation,correct,incorrect figures and explanation,incorrect figures and explanation,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,incorrect figures and explanation,incorrect figures and explanation,,FALSE,FALSE,,FALSE,FALSE,,,
3M0556243SRGNO1YLWPYBPF3WECFN4,3S2GEPESO9JAZUJZQ5IUMY43IRJUQG,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.15 ,Fri Aug 28 13:30:16 PDT 2020,1,BatchId:4167465;OriginalHitTemplateId:928390912;,3600,604800,Fri Sep 04 13:30:16 PDT 2020,,,30MVJZJNHNLEQ8HUTE2FX68XX1B9J4,AKBF9NA8B2GDE,Submitted,Fri Aug 28 14:33:46 PDT 2020,Fri Aug 28 14:53:21 PDT 2020,Fri Sep 04 14:53:21 PDT 2020,,,,1175,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/556.png,"This statistic shows the average Inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average Inflation rate in Malawi amounted to about 9.22 % compared to the previous Year .","This line chart has an x axis representing Year and a y axis representing Inflation rate compared to previous year, with a total of 41 data points. The chart has 5 significant trends. The longest trend is moderately negative which exists from 2024 to 2013. Conversely, the next significant trend is moderately positive which exists from 2008 to 2001. Likewise, the next significant trend is extremely negative which exists from 1995 to 1988. Contrarily, the next significant trend is slightly negative which exists from 2001 to 1995. Differently, the next significant trend is extremely negative which exists from 2013 to 2008.","This statistic shows the average inflation rate in trinidad and tobago from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in trinidad and tobago amounted to about 1.02 percent compared to the previous year .","This statistic shows the average inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in Malawi amounted to about 9.22 percent compared to the previous year .",Inflation rate in Malawi 2024,nice,nice survey,nice,nice,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,good,good,,TRUE,TRUE,,FALSE,FALSE,,,
3CO05SML7VCA5IE0BLNUH2X9R5MR02,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,32ZKVD547GVMTNU2ODOO85MYOPVB3C,AUOS916878BQE,Approved,Thu Aug 27 07:39:30 PDT 2020,Thu Aug 27 07:42:09 PDT 2020,Thu Sep 03 07:42:09 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,159,100% (11/11),100% (11/11),100% (11/11),https://chart2text.s3.amazonaws.com/556.png,"This statistic shows the average Inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average Inflation rate in Malawi amounted to about 9.22 % compared to the previous Year .","This line chart has an x axis representing Year and a y axis representing Inflation rate compared to previous year, with a total of 41 data points. The chart has 5 significant trends. The longest trend is moderately negative which exists from 2024 to 2013. Conversely, the next significant trend is moderately positive which exists from 2008 to 2001. Likewise, the next significant trend is extremely negative which exists from 1995 to 1988. Contrarily, the next significant trend is slightly negative which exists from 2001 to 1995. Differently, the next significant trend is extremely negative which exists from 2013 to 2008.","This statistic shows the average inflation rate in trinidad and tobago from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in trinidad and tobago amounted to about 1.02 percent compared to the previous year .","This statistic shows the average inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in Malawi amounted to about 9.22 percent compared to the previous year .",Inflation rate in Malawi 2024,its coherent with graph and sentences,grammar and wording is correct,it goes straight to the point,it is spot on.,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,it matches what is shown in the graph,data supports what is being said,,FALSE,FALSE,,TRUE,TRUE,,,
3CO05SML7VCA5IE0BLNUH2X9R5MR02,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:37 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:37 PDT 2020,,,3PH3VY7DJM5F2JZ64BFTZK4YDMHWZH,A13OAKSB8R393I,Approved,Thu Aug 27 09:42:01 PDT 2020,Thu Aug 27 09:52:54 PDT 2020,Thu Sep 03 09:52:54 PDT 2020,Fri Aug 28 10:18:44 PDT 2020,,,653,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/556.png,"This statistic shows the average Inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average Inflation rate in Malawi amounted to about 9.22 % compared to the previous Year .","This line chart has an x axis representing Year and a y axis representing Inflation rate compared to previous year, with a total of 41 data points. The chart has 5 significant trends. The longest trend is moderately negative which exists from 2024 to 2013. Conversely, the next significant trend is moderately positive which exists from 2008 to 2001. Likewise, the next significant trend is extremely negative which exists from 1995 to 1988. Contrarily, the next significant trend is slightly negative which exists from 2001 to 1995. Differently, the next significant trend is extremely negative which exists from 2013 to 2008.","This statistic shows the average inflation rate in trinidad and tobago from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in trinidad and tobago amounted to about 1.02 percent compared to the previous year .","This statistic shows the average inflation rate in Malawi from 1984 to 2018 , with projections up until 2024 . In 2018 , the average inflation rate in Malawi amounted to about 9.22 percent compared to the previous year .",Inflation rate in Malawi 2024,"The sentences are fine together, but don't connect well enough to how to better understand the chart.",Grammar is coherent and correct.,"The summary is concise/brief, but leaves out big-picture detail.",The chart is confusing and the summary does not help to anchor it with additional information.,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,"It is between that time frame, but seems to move backwards (so, last year compared to this year).",The chart is difficult to parse; I'm just not sure that this is in percentages or how those comparisons are made,,TRUE,FALSE,,FALSE,FALSE,,,
3X2LT8FDHWPXV30P5JAFXGB82GJW8Z,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Tue Aug 25 13:36:37 PDT 2020,1,BatchId:4163717;OriginalHitTemplateId:928390912;,3600,604800,Tue Sep 01 13:36:37 PDT 2020,,,37KGEN7NJ4YV460Z5G3WGSUOA7DPPY,A3714KEID67MYO,Approved,Tue Aug 25 16:43:56 PDT 2020,Tue Aug 25 16:51:29 PDT 2020,Tue Sep 01 16:51:29 PDT 2020,Wed Aug 26 09:09:05 PDT 2020,,,453,100% (1/1),100% (1/1),100% (1/1),https://chart2text.s3.amazonaws.com/567.png,"This statistic shows Religious diversity in the North North America in 2010 , by share of Religious population . In 2010 , around 77 percentage of population , in North countries , identified as Hindu .","This bar chart has 7 categories for the x axis representing Religion, and a y axis representing Percentage of population. The highest category is found at Christians where Percentage of population is 77.0. The lowest category is found at Muslims where Percentage of population is 1.0.","This statistic shows religious diversity in the asia-pacific region in 2010 , by share of religious population . In 2010 , around 25 percent of population , in asia-pacific countries , identified as Hindu .","This statistic shows religious diversity in North America in 2010 , by share of religious population . In 2010 , about 77 percent of population were Christians .","Religious diversity in North America in 2010 , by religion",it may be neutral to my point of view,not bad english it is grammatical,cant belive,this may be true or false,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,this is shown statistical report,may be people who are coming from various countries had been settled in north countries,,FALSE,FALSE,,TRUE,TRUE,,,
3QHITW7OYOG6UUXIQ8VN1IZH45XAQC,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 07:04:36 PDT 2020,2,BatchId:4165667;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 07:04:36 PDT 2020,,,358010RM5F1DIZZMDJMCGX59YCOVXE,A13F3KCFKH3IQA,Approved,Thu Aug 27 08:31:53 PDT 2020,Thu Aug 27 08:33:56 PDT 2020,Thu Sep 03 08:33:56 PDT 2020,Fri Aug 28 10:18:42 PDT 2020,,,123,100% (35/35),100% (35/35),100% (35/35),https://chart2text.s3.amazonaws.com/567.png,"This statistic shows Religious diversity in the North North America in 2010 , by share of Religious population . In 2010 , around 77 percentage of population , in North countries , identified as Hindu .","This bar chart has 7 categories for the x axis representing Religion, and a y axis representing Percentage of population. The highest category is found at Christians where Percentage of population is 77.0. The lowest category is found at Muslims where Percentage of population is 1.0.","This statistic shows religious diversity in the asia-pacific region in 2010 , by share of religious population . In 2010 , around 25 percent of population , in asia-pacific countries , identified as Hindu .","This statistic shows religious diversity in North America in 2010 , by share of religious population . In 2010 , about 77 percent of population were Christians .","Religious diversity in North America in 2010 , by religion",IT IS COHERENT,TO READ WITHOUT GRAMMAR MISTAKES,IT IS CONCISE,IT IS INFORMATIVE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CORRECT,CORRECT,,FALSE,FALSE,,TRUE,TRUE,,,
