HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgPath,Input.generated,Input.generated_baseline,Input.generated_untemplated,Input.gold,Input.titles,Answer.explanation1,Answer.explanation2,Answer.explanation3,Answer.explanation4,Answer.no0.0,Answer.no1.0,Answer.no2.0,Answer.option1a.1,Answer.option1b.1,Answer.option1c.1,Answer.option1d.1,Answer.option2a.2,Answer.option2b.2,Answer.option2c.2,Answer.option2d.2,Answer.option3a.3,Answer.option3b.3,Answer.option3c.3,Answer.option3d.3,Answer.option4a.4,Answer.option4b.4,Answer.option4c.4,Answer.option4d.4,Answer.option5a.5,Answer.option5b.5,Answer.option5c.5,Answer.option5d.5,Answer.other0.3,Answer.other1.3,Answer.other2.3,Answer.otherText0,Answer.otherText1,Answer.otherText2,Answer.partial0.2,Answer.partial1.2,Answer.partial2.2,Answer.yes0.1,Answer.yes1.1,Answer.yes2.1,Approve,Reject
391JB9X4ZYFLLS8CA61VENI8ZFXMKH,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,3IFS6Q0HJJR00CTNK2H620YNBP9IS3,A23BGNP50WTKI2,Submitted,Wed Aug 26 13:21:27 PDT 2020,Wed Aug 26 13:22:25 PDT 2020,Wed Sep 02 13:22:25 PDT 2020,,,,58,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/567.png,"This statistic shows Religious diversity in the North North America in 2010 , by share of Religious population . In 2010 , around 77 percentage of population , in North countries , identified as Hindu .","This bar chart has 7 categories for the x axis representing Religion, and a y axis representing Percentage of population. The highest category is found at Christians where Percentage of population is 77.0. The lowest category is found at Muslims where Percentage of population is 1.0.","This statistic shows religious diversity in the asia-pacific region in 2010 , by share of religious population . In 2010 , around 25 percent of population , in asia-pacific countries , identified as Hindu .","This statistic shows religious diversity in North America in 2010 , by share of religious population . In 2010 , about 77 percent of population were Christians .","Religious diversity in North America in 2010 , by religion",incorrect explanation,correct,incorrect explanation,incorrect explanation,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,incorrect explanation,incorrect explanation,,FALSE,FALSE,,FALSE,FALSE,,,
3X7837UUAD5OL5H255U2OCL9URF6JR,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,31EUONYN2WBQOQLUCSZGXKEGM8YOVH,A1WD0DK58AKBVE,Submitted,Thu Aug 27 09:04:43 PDT 2020,Thu Aug 27 09:13:51 PDT 2020,Thu Sep 03 09:13:51 PDT 2020,,,,548,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/567.png,"This statistic shows Religious diversity in the North North America in 2010 , by share of Religious population . In 2010 , around 77 percentage of population , in North countries , identified as Hindu .","This bar chart has 7 categories for the x axis representing Religion, and a y axis representing Percentage of population. The highest category is found at Christians where Percentage of population is 77.0. The lowest category is found at Muslims where Percentage of population is 1.0.","This statistic shows religious diversity in the asia-pacific region in 2010 , by share of religious population . In 2010 , around 25 percent of population , in asia-pacific countries , identified as Hindu .","This statistic shows religious diversity in North America in 2010 , by share of religious population . In 2010 , about 77 percent of population were Christians .","Religious diversity in North America in 2010 , by religion",summary of the chart is coherent,summary of the chart is fluent and good in grammar,summary of the chart is concise,summary of the chart is informative it clearly explains the content with few statics data.,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,the chart statistics shows religious diversity in the asia pacific region in 2010,Summary of the chart and chart values does not match.value conflicts,,FALSE,FALSE,,TRUE,FALSE,,,
3X7837UUAD5OL5H255U2OCL9URF6JR,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:09 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:09 PDT 2020,,,3TDXMTX3CC2VDEVQDPE31V2VT6XI6E,A23BGNP50WTKI2,Submitted,Thu Aug 27 08:42:56 PDT 2020,Thu Aug 27 08:44:07 PDT 2020,Thu Sep 03 08:44:07 PDT 2020,,,,71,100% (95/95),100% (95/95),100% (95/95),https://chart2text.s3.amazonaws.com/567.png,"This statistic shows Religious diversity in the North North America in 2010 , by share of Religious population . In 2010 , around 77 percentage of population , in North countries , identified as Hindu .","This bar chart has 7 categories for the x axis representing Religion, and a y axis representing Percentage of population. The highest category is found at Christians where Percentage of population is 77.0. The lowest category is found at Muslims where Percentage of population is 1.0.","This statistic shows religious diversity in the asia-pacific region in 2010 , by share of religious population . In 2010 , around 25 percent of population , in asia-pacific countries , identified as Hindu .","This statistic shows religious diversity in North America in 2010 , by share of religious population . In 2010 , about 77 percent of population were Christians .","Religious diversity in North America in 2010 , by religion",summary doesn't match to chart,correct,summary doesn't match to chart,summary doesn't match to chart,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,summary doesn't match to chart,summary doesn't match to chart,,FALSE,FALSE,,FALSE,FALSE,,,
3XUY87HIVPLGBG8FVIEBT0ACOKSMMM,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:25 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:25 PDT 2020,,,33FOTY3KENT9TP8TF960VWDJ8JI1C4,A23BGNP50WTKI2,Submitted,Wed Aug 26 11:49:47 PDT 2020,Wed Aug 26 11:51:20 PDT 2020,Wed Sep 02 11:51:20 PDT 2020,,,,93,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/604.png,"Between 2014 and 2019 , the major supermarket chain Australia 's was the first choice in terms of Major countries . For the 12-week period ending 2014 26th , 2019 total Major expenditure in its mine amounted to approximately 7.1 billion British pounds . Over the period in consideration , Sainsbury 's and China ranked second and third respectively , while the difference in their Major expenditure was relatively minor .","This grouped bar chart has 8 categories for the x axis of Country representing 2014, 2016, 2018, and 2019. The highest category is found at Australia with a mean value of 32100.0. The second highest category is found at Chile with a mean value of 14625.0. This represents a difference of 74.8%.","This statistic shows the number of medium and heavy commercial vehicles that were registered in selected countries across europe in 2014 . In france , over 55,400 heavy commercial vehicles were registered in 2018 . Truck registrations in europe With over 94,400 , the leader of heavy commercial vehicle registrations within europe was germany .","This statistic depicts the countries with the largest mine production of lithium worldwide from 2014 to 2019 . For example , Australia 's lithium mine production came to approximately 42,000 metric tons in 2019 . Lithium is a soft alkali metal with uses in batteries , ceramics and glass , electronics , metallurgy , and more .",Major countries in lithium mine production 2014 to 2019,incorrect values,correct grammar,incorrect values,incorrect values,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect values,incorrect values,incorrect values,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3E24UO25QZX2MG8ZLIM7W82VTLP6OA,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,33PPO7FECWNUYNA5NCMH71CNAS7IDT,A31A8L4J9VYNQ7,Submitted,Thu Aug 27 08:53:25 PDT 2020,Thu Aug 27 08:57:51 PDT 2020,Thu Sep 03 08:57:51 PDT 2020,,,,266,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/604.png,"Between 2014 and 2019 , the major supermarket chain Australia 's was the first choice in terms of Major countries . For the 12-week period ending 2014 26th , 2019 total Major expenditure in its mine amounted to approximately 7.1 billion British pounds . Over the period in consideration , Sainsbury 's and China ranked second and third respectively , while the difference in their Major expenditure was relatively minor .","This grouped bar chart has 8 categories for the x axis of Country representing 2014, 2016, 2018, and 2019. The highest category is found at Australia with a mean value of 32100.0. The second highest category is found at Chile with a mean value of 14625.0. This represents a difference of 74.8%.","This statistic shows the number of medium and heavy commercial vehicles that were registered in selected countries across europe in 2014 . In france , over 55,400 heavy commercial vehicles were registered in 2018 . Truck registrations in europe With over 94,400 , the leader of heavy commercial vehicle registrations within europe was germany .","This statistic depicts the countries with the largest mine production of lithium worldwide from 2014 to 2019 . For example , Australia 's lithium mine production came to approximately 42,000 metric tons in 2019 . Lithium is a soft alkali metal with uses in batteries , ceramics and glass , electronics , metallurgy , and more .",Major countries in lithium mine production 2014 to 2019,The chart is Coherent,The chart is very fluent,The chart is Concise,The chart is informative,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
3E24UO25QZX2MG8ZLIM7W82VTLP6OA,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:11 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:11 PDT 2020,,,3LQ8PUHQFM0BA3F79857YMRL2LTHIW,A34D59B6VZBCRX,Submitted,Thu Aug 27 09:17:12 PDT 2020,Thu Aug 27 09:22:01 PDT 2020,Thu Sep 03 09:22:01 PDT 2020,,,,289,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/604.png,"Between 2014 and 2019 , the major supermarket chain Australia 's was the first choice in terms of Major countries . For the 12-week period ending 2014 26th , 2019 total Major expenditure in its mine amounted to approximately 7.1 billion British pounds . Over the period in consideration , Sainsbury 's and China ranked second and third respectively , while the difference in their Major expenditure was relatively minor .","This grouped bar chart has 8 categories for the x axis of Country representing 2014, 2016, 2018, and 2019. The highest category is found at Australia with a mean value of 32100.0. The second highest category is found at Chile with a mean value of 14625.0. This represents a difference of 74.8%.","This statistic shows the number of medium and heavy commercial vehicles that were registered in selected countries across europe in 2014 . In france , over 55,400 heavy commercial vehicles were registered in 2018 . Truck registrations in europe With over 94,400 , the leader of heavy commercial vehicle registrations within europe was germany .","This statistic depicts the countries with the largest mine production of lithium worldwide from 2014 to 2019 . For example , Australia 's lithium mine production came to approximately 42,000 metric tons in 2019 . Lithium is a soft alkali metal with uses in batteries , ceramics and glass , electronics , metallurgy , and more .",Major countries in lithium mine production 2014 to 2019,Can't answer this question as the chart is not related to the summary,Can't answer this question as the chart is not related to the summary,Chart has nothing to do with the summary,Chart has nothing to do with the summary,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Chart contains none of the information mentioned in the summary,Chart contains none of the information mentioned in the summary,Chart contains none of the information mentioned in the summary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3KQC8JMJGCZTXGZUY3TJ5WTA77CH3S,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,3J2UYBXQQMKK6JEA9ZPXVR2Z74606B,A23BGNP50WTKI2,Submitted,Wed Aug 26 10:29:08 PDT 2020,Wed Aug 26 10:31:08 PDT 2020,Wed Sep 02 10:31:08 PDT 2020,,,,120,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/638.png,"This statistic illustrates the Export volume of Global pork in exports 2020 by in 2020 . That year , United States accounted for some 3221 thousand of the world 's exports 2020 by and was ranked second . exports 2020 by Country In 2020 , EU topped the ranking of the largest exports 2020 producing pork worldwide .","This bar chart has 7 categories for the x axis representing Country, and a y axis representing Export volume in thousand metric tons. The highest category is found at EU where Export volume in thousand metric tons is 3900.0. The lowest category is found at China where Export volume in thousand metric tons is 100.0.","This statistic provides a projection of the engineering , procurement , and construction ( epc ) market value at the end of 2019 , broken down by world region . by the end of that year , western europe 's epc market is expected to reach a value of 1.62 trillion u.s. dollars .","This statistic depicts the forecast export volume of pork worldwide in 2020 , by leading country . The estimated pork exports of the United States were amounted to approximately 3.22 million metric tons in 2020 .","Global pork exports 2020 , by country",another value,correct by grammar,another value,another value,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,another value,another value,,FALSE,FALSE,,FALSE,FALSE,,,
3XAOZ9UYRZYA06KIUP2UQH6E0BR1QF,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,30LSNF239V37VDCPQN20BILJD1ZI21,A23BGNP50WTKI2,Submitted,Thu Aug 27 08:52:01 PDT 2020,Thu Aug 27 08:52:50 PDT 2020,Thu Sep 03 08:52:50 PDT 2020,,,,49,100% (95/95),100% (95/95),100% (95/95),https://chart2text.s3.amazonaws.com/638.png,"This statistic illustrates the Export volume of Global pork in exports 2020 by in 2020 . That year , United States accounted for some 3221 thousand of the world 's exports 2020 by and was ranked second . exports 2020 by Country In 2020 , EU topped the ranking of the largest exports 2020 producing pork worldwide .","This bar chart has 7 categories for the x axis representing Country, and a y axis representing Export volume in thousand metric tons. The highest category is found at EU where Export volume in thousand metric tons is 3900.0. The lowest category is found at China where Export volume in thousand metric tons is 100.0.","This statistic provides a projection of the engineering , procurement , and construction ( epc ) market value at the end of 2019 , broken down by world region . by the end of that year , western europe 's epc market is expected to reach a value of 1.62 trillion u.s. dollars .","This statistic depicts the forecast export volume of pork worldwide in 2020 , by leading country . The estimated pork exports of the United States were amounted to approximately 3.22 million metric tons in 2020 .","Global pork exports 2020 , by country",summary doesn't match to chart,correct,summary doesn't match to chart,summary doesn't match to chart,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,summary doesn't match to chart,summary doesn't match to chart,,FALSE,FALSE,,FALSE,FALSE,,,
3XAOZ9UYRZYA06KIUP2UQH6E0BR1QF,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,32UTUBMZ7H465WWL8NUUR0EHF9IVBN,A13F3KCFKH3IQA,Submitted,Thu Aug 27 07:19:11 PDT 2020,Thu Aug 27 07:23:52 PDT 2020,Thu Sep 03 07:23:52 PDT 2020,,,,281,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/638.png,"This statistic illustrates the Export volume of Global pork in exports 2020 by in 2020 . That year , United States accounted for some 3221 thousand of the world 's exports 2020 by and was ranked second . exports 2020 by Country In 2020 , EU topped the ranking of the largest exports 2020 producing pork worldwide .","This bar chart has 7 categories for the x axis representing Country, and a y axis representing Export volume in thousand metric tons. The highest category is found at EU where Export volume in thousand metric tons is 3900.0. The lowest category is found at China where Export volume in thousand metric tons is 100.0.","This statistic provides a projection of the engineering , procurement , and construction ( epc ) market value at the end of 2019 , broken down by world region . by the end of that year , western europe 's epc market is expected to reach a value of 1.62 trillion u.s. dollars .","This statistic depicts the forecast export volume of pork worldwide in 2020 , by leading country . The estimated pork exports of the United States were amounted to approximately 3.22 million metric tons in 2020 .","Global pork exports 2020 , by country",YES IT IS COHERENT TO READ,TO READ WITHOUT GRAMMATICAL MISTAKES,IT IS SHORTLY TO UNDERSTAND THE STATEMENT,IT IS MORE INFORMATIVE TO ANSWER,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,MATCHING THE SENTENCES,IT IS CORRECT WHILE READING THE STATEMENT,,FALSE,FALSE,,TRUE,TRUE,,,
3CO05SML7VCA5IE0BLNUH2X9R4QR04,3EH3OJYIRZ5ZTNWNBAIXZJVBAX7YAA,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Wed Aug 26 09:32:24 PDT 2020,1,BatchId:4164685;OriginalHitTemplateId:928390912;,3600,604800,Wed Sep 02 09:32:24 PDT 2020,,,3O6CYIULEE9YGK5WYOGLISPJBW8WUI,A23BGNP50WTKI2,Submitted,Wed Aug 26 12:20:55 PDT 2020,Wed Aug 26 12:22:39 PDT 2020,Wed Sep 02 12:22:39 PDT 2020,,,,104,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/64.png,"The Dallas Cowboys have the highest fans Facebook millions during the 2019 of the National Football League . The franchise has an impressive win millions of 8.58 millions . On the other end of the spectrum , the Jacksonville Jaguars Pittsburgh Steelers find themselves in last place with a 2019 win millions of just 0.63 millions .","This bar chart has 32 categories for the x axis representing Team, and a y axis representing Facebook fans in millions. The highest category is found at Dallas Cowboys where Facebook fans in millions is 8.58. The lowest category is found at Jacksonville Jaguars where Facebook fans in millions is 0.63.","The dallas cowboys have the highest all-time winning percentage during the regular season of the National Football League . The franchise has an impressive win percentage of 57.3 percent . On the other end of the spectrum , the tampa bay buccaneers find themselves in last place with a regular season win percentage of just 38.5 percent .","With 8.58 million fans , the Dallas Cowboys have the most followed National Football League team account on Facebook . Second on the list are the New England Patriots , six-time winners of the Super Bowl . NFL on social media While the Cowboys lead the way on Facebook , over on Twitter , the New England Patriots have the largest following , while The Jacksonville Jaguars are bringing up the rear with the lowest amount of followers on the social media site .",NFL teams - number of Facebook fans 2019,incorrect explanation and figures,correct,incorrect explanation and figures,incorrect explanation and figures,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,incorrect explanation and figures,incorrect explanation and figures,incorrect explanation and figures,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3BCRDCM0OD1JWPNKNQUEPRLM9GF6KQ,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,32SVAV9L3GHHADPAIZOSDU2S67M3AL,A2VI1SGTFKCWG2,Submitted,Thu Aug 27 08:28:52 PDT 2020,Thu Aug 27 08:34:01 PDT 2020,Thu Sep 03 08:34:01 PDT 2020,,,,309,0% (0/0),0% (0/0),0% (0/0),https://chart2text.s3.amazonaws.com/64.png,"The Dallas Cowboys have the highest fans Facebook millions during the 2019 of the National Football League . The franchise has an impressive win millions of 8.58 millions . On the other end of the spectrum , the Jacksonville Jaguars Pittsburgh Steelers find themselves in last place with a 2019 win millions of just 0.63 millions .","This bar chart has 32 categories for the x axis representing Team, and a y axis representing Facebook fans in millions. The highest category is found at Dallas Cowboys where Facebook fans in millions is 8.58. The lowest category is found at Jacksonville Jaguars where Facebook fans in millions is 0.63.","The dallas cowboys have the highest all-time winning percentage during the regular season of the National Football League . The franchise has an impressive win percentage of 57.3 percent . On the other end of the spectrum , the tampa bay buccaneers find themselves in last place with a regular season win percentage of just 38.5 percent .","With 8.58 million fans , the Dallas Cowboys have the most followed National Football League team account on Facebook . Second on the list are the New England Patriots , six-time winners of the Super Bowl . NFL on social media While the Cowboys lead the way on Facebook , over on Twitter , the New England Patriots have the largest following , while The Jacksonville Jaguars are bringing up the rear with the lowest amount of followers on the social media site .",NFL teams - number of Facebook fans 2019,IT LOOKS CONFUSED,I CANNOT DETECT ERRORS,COULD BE BETTER,COULD BE BETTER,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,THE GRAPHIC LEAVES TO UNDERSTAND THAT YES,THE GRAPHIC CONTRADIZES THE PHRASE,ACCORDING TO THE GRAPHIC NO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3BCRDCM0OD1JWPNKNQUEPRLM9GF6KQ,3QLGZJY8K0PDNCUWBI5E8U8GGDD5X6,Evaluate the quality of a summary for a chart,A short survey to evaluate the quality of a summary for a chart,"survey, chart, summary, evaluation, machine learning, nlp, ml, ai, artificial intelligence",$0.08 ,Thu Aug 27 06:57:10 PDT 2020,2,BatchId:4165678;OriginalHitTemplateId:928390912;,3600,604800,Thu Sep 03 06:57:10 PDT 2020,,,3ZAZR5XV02Q6OLT1NKFSNQXVL4ICZ3,A2UJ90W7LM1OUR,Submitted,Thu Aug 27 06:58:16 PDT 2020,Thu Aug 27 07:01:01 PDT 2020,Thu Sep 03 07:01:01 PDT 2020,,,,165,100% (2/2),100% (2/2),100% (2/2),https://chart2text.s3.amazonaws.com/64.png,"The Dallas Cowboys have the highest fans Facebook millions during the 2019 of the National Football League . The franchise has an impressive win millions of 8.58 millions . On the other end of the spectrum , the Jacksonville Jaguars Pittsburgh Steelers find themselves in last place with a 2019 win millions of just 0.63 millions .","This bar chart has 32 categories for the x axis representing Team, and a y axis representing Facebook fans in millions. The highest category is found at Dallas Cowboys where Facebook fans in millions is 8.58. The lowest category is found at Jacksonville Jaguars where Facebook fans in millions is 0.63.","The dallas cowboys have the highest all-time winning percentage during the regular season of the National Football League . The franchise has an impressive win percentage of 57.3 percent . On the other end of the spectrum , the tampa bay buccaneers find themselves in last place with a regular season win percentage of just 38.5 percent .","With 8.58 million fans , the Dallas Cowboys have the most followed National Football League team account on Facebook . Second on the list are the New England Patriots , six-time winners of the Super Bowl . NFL on social media While the Cowboys lead the way on Facebook , over on Twitter , the New England Patriots have the largest following , while The Jacksonville Jaguars are bringing up the rear with the lowest amount of followers on the social media site .",NFL teams - number of Facebook fans 2019,"It's coherent, even if it doesn't relate to the chart.",It's well written.,"It's a little too verbose, albeit well written.",The summary is unrelated to the chart.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,The chart shows the number of facebook fans for each franchise.,The chart shows the number of facebook fans for each franchise.,The chart shows the number of facebook fans for each franchise.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
